ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224E_8,OMICAP200_00
2015.0,10,HUÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10241,00084,0007,,Completa,Sierra,SIERRA CENTRO,75.9770723104,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,HABA,2942.0,1.0,7,2014.0,0.0,300,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10243,00013,0001,,Completa,Sierra,SIERRA CENTRO,75.9770723104,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,6,2014.0,1.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00009,0001,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,9,2014.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00041,0007,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,11,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00051,0009,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,10,2014.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00051,0009,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,10,2014.0,0.0,900,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00051,0009,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CEBADA GRANO,2104.0,1.0,12,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10281,00059,0010,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,200,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,10,LAURICOCHA,02,BAÑOS,10311,00066,0009,,Completa,Sierra,SIERRA CENTRO,81.8214624881,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,9,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10315,00048,0005,,Completa,Sierra,SIERRA CENTRO,75.9770723104,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,9,2014.0,0.0,015,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,02,AMBO,08,TOMAY KICHWA,10343,00134,0013,,Completa,Sierra,SIERRA CENTRO,75.9770723104,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,5,2014.0,0.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,00060,0004,,Completa,Sierra,SIERRA CENTRO,75.9770723104,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,ARVEJA,2901.0,1.0,10,2014.0,0.0,120,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,00018,0002,,Completa,Selva,SELVA,32.3166666667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CACAO,1202.0,3.0,3,2012.0,3.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,00018,0002,,Completa,Selva,SELVA,32.3166666667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAFE PERGAMINO,1203.0,2.0,4,2011.0,3.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,00018,0002,,Completa,Selva,SELVA,32.3166666667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,10,2013.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,00018,0002,,Completa,Selva,SELVA,32.3166666667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,11,2014.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,00018,0002,,Completa,Selva,SELVA,32.3166666667,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,1,2015.0,0.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10435,00086,0007,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,7,2014.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10464,00122,0015,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,CACAO,1202.0,3.0,10,2007.0,4.0,000,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10468,00145,0017,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,5,2015.0,1.0,000,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10477,00069,0009,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,8,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10501,00004,0001,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPAYA,1163.0,2.0,8,2014.0,0.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10501,00036,0005,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10502,00009,0003,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PLATANO,1171.0,3.0,8,2014.0,0.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10502,00009,0003,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPAYA,1163.0,2.0,8,2014.0,0.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10502,00053,0009,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,5,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10506,00097,0011,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,8,2014.0,2.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10507,00133,0014,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,9,2014.0,0.0,125,pase,Fue afectada por inundaciones,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10507,00133,0014,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,5,2014.0,0.0,125,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10507,00133,0014,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,6,2014.0,0.0,125,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10507,00133,0014,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CACAO,1202.0,3.0,5,2001.0,0.0,125,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10508,00055,0006,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,10,2013.0,1.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10510,00060,0007,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ARROZ CASCARA,2101.0,1.0,12,2014.0,7.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10510,00129,0011,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CACAO,1202.0,3.0,12,2011.0,1.0,000,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10510,00129,0011,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PACAE,1159.0,2.0,9,2011.0,0.0,250,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10510,00129,0011,,Completa,Selva,SELVA,24.858974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,NARANJO,1156.0,2.0,4,2005.0,0.0,500,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10517,00004,0001,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,YUCA,2620.0,1.0,10,2014.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10519,00062,0005,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PALMA ACEITERA,1221.0,3.0,9,2008.0,8.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10526,00156,0012,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL UCAYALINO,2940.0,1.0,6,2014.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10535,00066,0010,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,SACHA INCHI,1174.0,2.0,9,2014.0,1.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10535,00068,0011,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ARROZ CASCARA,2101.0,1.0,9,2014.0,0.0,750,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10541,00026,0005,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,10,2014.0,0.0,250,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10541,00026,0005,,Completa,Selva,SELVA,26.9305555556,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,10,2014.0,0.0,125,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,02,ATALAYA,03,TAHUANÍA,10568,00004,0001,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMARILLO DURO,2107.0,1.0,10,2014.0,0.0,125,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10590,00086,0011,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAFE PERGAMINO,1203.0,2.0,8,2000.0,2.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10590,00100,0013,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,CAFE PERGAMINO,1203.0,2.0,10,2010.0,5.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10590,00102,0014,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAFE PERGAMINO,1203.0,2.0,9,2009.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,25,UCAYALI,04,PURÚS,01,PURÚS,10601,00002,0001,,Completa,Selva,SELVA,23.0833333333,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PLATANO,1171.0,3.0,7,2010.0,0.0,480,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,10612,00084,0012,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,OLLUCO,2609.0,1.0,8,2014.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,10614,00011,0002,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,HABA,2942.0,1.0,10,2013.0,0.0,007,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,10614,00040,0006,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,1.0,10,2013.0,0.0,013,pase,pase,pase,pase,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,10614,00040,0006,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,10,2013.0,0.0,013,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00104,0011,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,11,2014.0,0.0,040,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00104,0011,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,CEBOLLA CHINA,2316.0,1.0,2,2015.0,0.0,008,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00104,0011,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,LECHUGA,2326.0,1.0,2,2014.0,0.0,008,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00127,0013,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,11,2014.0,0.0,035,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00021,0003,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,11,2013.0,0.0,024,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00021,0003,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,1.0,11,2013.0,0.0,024,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00021,0003,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,OLLUCO,2609.0,1.0,11,2013.0,0.0,024,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00021,0003,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,OCA,2608.0,1.0,11,2013.0,0.0,024,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00032,0005,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,10,2013.0,0.0,025,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00032,0005,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,1.0,10,2013.0,0.0,025,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00111,0012,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,6.0,MAIZ AMILACEO,2108.0,1.0,10,2014.0,0.0,050,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00111,0012,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,10.0,HABA,2942.0,1.0,10,2014.0,0.0,050,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00133,0014,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,QUINUA,2111.0,1.0,10,2014.0,0.0,100,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00089,0014,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,7,2014.0,0.0,150,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00033,0004,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,HABA,2942.0,1.0,11,2014.0,0.0,050,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00090,0010,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CEBOLLA,2315.0,1.0,9,2014.0,0.0,002,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00090,0010,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ZANAHORIA,2344.0,1.0,9,2014.0,0.0,002,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10682,00041,0007,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ROCOTO,2338.0,1.0,9,2014.0,0.0,626,pase,pase,Fue afectada por plagas y/o enfermedades,pase,Otro,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10682,00041,0007,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,CALABAZA,2314.0,1.0,9,2014.0,0.0,210,pase,pase,Fue afectada por plagas y/o enfermedades,pase,Otro,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10695,00137,0012,,Completa,Sierra,SIERRA CENTRO,26.7888888889,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,CAFE PERGAMINO,1203.0,2.0,1,2013.0,0.0,750,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10728,00099,0011,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,10,2014.0,0.0,001,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10728,00099,0011,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,1.0,10,2014.0,0.0,002,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10728,00099,0011,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,7,2014.0,0.0,002,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10731,00058,0004,,Completa,Sierra,SIERRA CENTRO,22.9619047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,PAPA COLOR,2613.0,1.0,9,2014.0,0.0,025,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10732,00118,0011,,Completa,Sierra,SIERRA CENTRO,24.7282051282,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,9,2013.0,0.0,040,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
