UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
090306,2018.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,Sierra,18.0,555624.0,8561319.0,-74.48704,-13.01346,3683.0
090308,2018.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13236,Sierra,18.0,535946.0,8570523.0,-74.66862,-12.93053,4213.0
090308,2018.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,Sierra,18.0,535221.0,8572618.0,-74.67532,-12.9116,3587.0
090312,2018.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,Sierra,18.0,549904.0,8558371.0,-74.53974,-13.04023,4171.0
090303,2018.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,Sierra,18.0,540570.0,8578247.0,-74.62609,-12.86063,3480.0
090506,2018.0,09,HUANCAVELICA,05,CHURCAMPA,06,LOCROJA,13101,Sierra,18.0,559073.0,8597356.0,-74.45594,-12.68754,4157.0
090509,2018.0,09,HUANCAVELICA,05,CHURCAMPA,09,SAN PEDRO DE CORIS,13090,Sierra,18.0,556607.0,8605576.0,-74.47879,-12.61326,4069.0
090509,2018.0,09,HUANCAVELICA,05,CHURCAMPA,09,SAN PEDRO DE CORIS,13092,Sierra,18.0,564822.0,8608918.0,-74.40323,-12.58287,3130.0
090510,2018.0,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,13067,Sierra,18.0,560386.0,8611369.0,-74.44411,-12.5608,3591.0
090510,2018.0,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,13066,Sierra,18.0,555492.0,8613648.0,-74.48921,-12.54028,4216.0
090501,2018.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,13113,Sierra,18.0,570464.0,8591632.0,-74.35089,-12.73906,2959.0
090501,2018.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,13106,Sierra,18.0,562979.0,8598497.0,-74.41998,-12.67715,4087.0
090511,2018.0,09,HUANCAVELICA,05,CHURCAMPA,11,COSME,13055,Sierra,18.0,540310.0,8608703.0,-74.62889,-12.58523,3945.0
090511,2018.0,09,HUANCAVELICA,05,CHURCAMPA,11,COSME,13050,Sierra,18.0,534436.0,8613077.0,-74.68301,-12.54574,3465.0
090601,2018.0,09,HUANCAVELICA,06,HUAYTARA,01,HUAYTARA,13502,Sierra,18.0,450826.0,8486726.0,-75.45474,-13.68806,3193.0
090604,2018.0,09,HUANCAVELICA,06,HUAYTARA,04,HUAYACUNDO ARMA,13489,Sierra,18.0,466271.0,8501479.0,-75.31174,-13.55488,3642.0
090609,2018.0,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,Sierra,18.0,454087.0,8503388.0,-75.42432,-13.53746,3553.0
090612,2018.0,09,HUANCAVELICA,06,HUAYTARA,12,SAN ISIDRO,13517,Sierra,18.0,476416.0,8452056.0,-75.21839,-14.00187,3480.0
090613,2018.0,09,HUANCAVELICA,06,HUAYTARA,13,SANTIAGO DE CHOCORVOS,13509,Sierra,18.0,482387.0,8477950.0,-75.16294,-13.76778,4163.0
090613,2018.0,09,HUANCAVELICA,06,HUAYTARA,13,SANTIAGO DE CHOCORVOS,13507,Sierra,18.0,490303.0,8488705.0,-75.08967,-13.67057,4235.0
090614,2018.0,09,HUANCAVELICA,06,HUAYTARA,14,SANTIAGO DE QUIRAHUARA,13530,Sierra,18.0,502166.0,8447073.0,-74.97994,-14.04702,2909.0
090615,2018.0,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,Sierra,18.0,475185.0,8484670.0,-75.2295,-13.70696,3956.0
090616,2018.0,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,Sierra,18.0,482982.0,8500857.0,-75.1573,-13.56065,4305.0
090702,2018.0,09,HUANCAVELICA,07,TAYACAJA,02,ACOSTAMBO,13020,Sierra,18.0,498511.0,8629969.0,-75.0137,-12.39318,4049.0
090704,2018.0,09,HUANCAVELICA,07,TAYACAJA,04,AHUAYCHA,13035,Sierra,18.0,512426.0,8627940.0,-74.88568,-12.4115,3545.0
090705,2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,Sierra,18.0,531483.0,8629087.0,-74.71036,-12.401,3879.0
090705,2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12952,Sierra,18.0,539642.0,8632792.0,-74.63534,-12.36741,2005.0
090705,2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,Sierra,18.0,534094.0,8636852.0,-74.68642,-12.33076,2497.0
090706,2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,Sierra,18.0,519573.0,8639887.0,-74.81999,-12.30342,2389.0
090706,2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,Sierra,18.0,515484.0,8638386.0,-74.85759,-12.31702,3434.0
090709,2018.0,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,12992,Sierra,18.0,508888.0,8653396.0,-74.9183,-12.18131,3926.0
090709,2018.0,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,12990,Sierra,18.0,500369.0,8656522.0,-74.99661,-12.15305,4315.0
090711,2018.0,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,13012,Sierra,18.0,500123.0,8639315.0,-74.99887,-12.30866,3800.0
090711,2018.0,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,13004,Sierra,18.0,501847.0,8645947.0,-74.98301,-12.24868,3522.0
090715,2018.0,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,Sierra,18.0,527652.0,8656059.0,-74.74583,-12.15712,2704.0
090715,2018.0,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12919,Sierra,18.0,526753.0,8666105.0,-74.75418,-12.06629,2383.0
090717,2018.0,09,HUANCAVELICA,07,TAYACAJA,17,SURCUBAMBA,12929,Sierra,18.0,541462.0,8657178.0,-74.61892,-12.14686,3859.0
090717,2018.0,09,HUANCAVELICA,07,TAYACAJA,17,SURCUBAMBA,12925,Sierra,18.0,533845.0,8666223.0,-74.68902,-12.06515,2268.0
090718,2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,Sierra,18.0,561112.0,8651269.0,-74.4382,-12.19998,2321.0
090107,2018.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,Sierra,18.0,480112.0,8629046.0,-75.18297,-12.40146,4081.0
101001,2018.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,Sierra,18.0,318419.0,8880493.0,-76.65724,-10.1233,4018.0
101002,2018.0,10,HUÁNUCO,10,LAURICOCHA,02,BA├æOS,10311,Sierra,18.0,310049.0,8879494.0,-76.73366,-10.13194,4151.0
101005,2018.0,10,HUÁNUCO,10,LAURICOCHA,05,RONDOS,10301,Sierra,18.0,305592.0,8892887.0,-76.77366,-10.01065,4180.0
101006,2018.0,10,HUÁNUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,10302,Sierra,18.0,325063.0,8899456.0,-76.59578,-9.95216,3850.0
101007,2018.0,10,HUÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10331,Sierra,18.0,324153.0,8855041.0,-76.60608,-10.35367,4388.0
101007,2018.0,10,HUÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10325,Sierra,18.0,319094.0,8875511.0,-76.65132,-10.16838,4014.0
101101,2018.0,10,HUÁNUCO,11,YAROWILCA,01,CHAVINILLO,10257,Sierra,18.0,328778.0,8908237.0,-76.56152,-9.87293,3950.0
101101,2018.0,10,HUÁNUCO,11,YAROWILCA,01,CHAVINILLO,10248,Sierra,18.0,325750.0,8916778.0,-76.58876,-9.79558,4003.0
101102,2018.0,10,HUÁNUCO,11,YAROWILCA,02,CAHUAC,10274,Sierra,18.0,322297.0,8908591.0,-76.6206,-9.86945,3375.0
101102,2018.0,10,HUÁNUCO,11,YAROWILCA,02,CAHUAC,10270,Sierra,18.0,319241.0,8911214.0,-76.64834,-9.8456,3706.0
101103,2018.0,10,HUÁNUCO,11,YAROWILCA,03,CHACABAMBA,10277,Sierra,18.0,320700.0,8903830.0,-76.63537,-9.91242,3592.0
101104,2018.0,10,HUÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10244,Sierra,18.0,319975.0,8920763.0,-76.64122,-9.7593,3702.0
101104,2018.0,10,HUÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10243,Sierra,18.0,322856.0,8922267.0,-76.6149,-9.74583,4124.0
101106,2018.0,10,HUÁNUCO,11,YAROWILCA,06,OBAS,10261,Sierra,18.0,315130.0,8918503.0,-76.68548,-9.77951,3849.0
101108,2018.0,10,HUÁNUCO,11,YAROWILCA,08,CHORAS,10280,Sierra,18.0,330884.0,8903977.0,-76.5425,-9.91153,3947.0
100201,2018.0,10,HUÁNUCO,02,AMBO,01,AMBO,10353,Sierra,18.0,371546.0,8876245.0,-76.17259,-10.1638,2614.0
100201,2018.0,10,HUÁNUCO,02,AMBO,01,AMBO,10354,Sierra,18.0,367463.0,8877712.0,-76.2098,-10.1504,2894.0
100205,2018.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,Sierra,18.0,361765.0,8865928.0,-76.26223,-10.25676,3000.0
100205,2018.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10366,Sierra,18.0,356184.0,8870896.0,-76.31299,-10.21164,3331.0
100206,2018.0,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,Sierra,18.0,356449.0,8862239.0,-76.3109,-10.28992,3404.0
100207,2018.0,10,HUÁNUCO,02,AMBO,07,SAN RAFAEL,10397,Sierra,18.0,367310.0,8854449.0,-76.212,-10.36075,3293.0
100501,2018.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,Sierra,18.0,300313.0,8942315.0,-76.81937,-9.56355,3396.0
100501,2018.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,Sierra,18.0,300795.0,8943717.0,-76.81491,-9.5509,3422.0
100501,2018.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,Sierra,18.0,299290.0,8945216.0,-76.82854,-9.53728,3524.0
100501,2018.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09729,Sierra,18.0,303103.0,8943720.0,-76.79389,-9.55098,3214.0
100501,2018.0,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,Sierra,18.0,304355.0,8940515.0,-76.78264,-9.58002,3759.0
100506,2018.0,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,Sierra,18.0,302190.0,8951284.0,-76.80185,-9.48256,3814.0
100507,2018.0,10,HUÁNUCO,05,HUAMALIES,07,MONZON,09650,Sierra,18.0,345654.0,8976700.0,-76.40511,-9.25456,1855.0
100507,2018.0,10,HUÁNUCO,05,HUAMALIES,07,MONZON,09653,Sierra,18.0,363588.0,8984405.0,-76.24163,-9.18549,1277.0
100107,2018.0,10,HUÁNUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,Sierra,18.0,358229.0,8891664.0,-76.29357,-10.02393,2847.0
100107,2018.0,10,HUÁNUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10141,Sierra,18.0,360409.0,8897613.0,-76.27348,-9.97021,2378.0
100510,2018.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,Sierra,18.0,302657.0,8961524.0,-76.79712,-9.39001,3359.0
100510,2018.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,Sierra,18.0,295779.0,8963329.0,-76.85964,-9.37336,4272.0
100510,2018.0,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,Sierra,18.0,296076.0,8966431.0,-76.85679,-9.34534,4102.0
100606,2018.0,10,HUÁNUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,09842,Selva,18.0,392220.0,8968217.0,-75.98145,-9.33268,827.0
100605,2018.0,10,HUÁNUCO,06,LEONCIO PRADO,05,LUYANDO,09802,Selva,18.0,392270.0,8985561.0,-75.98056,-9.17583,657.0
100604,2018.0,10,HUÁNUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,09754,Selva,18.0,384141.0,9004149.0,-76.05405,-9.00752,718.0
100604,2018.0,10,HUÁNUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,09765,Selva,18.0,373012.0,9021912.0,-76.15478,-8.84659,553.0
100101,2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10109,Sierra,18.0,361552.0,8900169.0,-76.26296,-9.94713,2040.0
100101,2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10108,Sierra,18.0,358769.0,8900363.0,-76.28834,-9.94528,2364.0
100101,2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10110,Sierra,18.0,359834.0,8903175.0,-76.27852,-9.91989,2365.0
100101,2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10115,Sierra,18.0,368966.0,8908473.0,-76.19507,-9.87229,1844.0
100102,2018.0,10,HUÁNUCO,01,HUANUCO,02,AMARILIS,10122,Sierra,18.0,374760.0,8900083.0,-76.14249,-9.94834,3271.0
100102,2018.0,10,HUÁNUCO,01,HUANUCO,02,AMARILIS,10116,Sierra,18.0,366106.0,8905706.0,-76.22124,-9.89722,1915.0
100103,2018.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,Sierra,18.0,395534.0,8919327.0,-75.9525,-9.77491,2803.0
100103,2018.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10008,Sierra,18.0,393608.0,8925832.0,-75.9699,-9.71603,2939.0
100103,2018.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10000,Sierra,18.0,396297.0,8944806.0,-75.9449,-9.5445,1241.0
100104,2018.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10050,Sierra,18.0,375513.0,8915809.0,-76.13514,-9.80616,2464.0
100104,2018.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,Sierra,18.0,365150.0,8922284.0,-76.22941,-9.74728,3602.0
100105,2018.0,10,HUÁNUCO,01,HUANUCO,05,MARGOS,10160,Sierra,18.0,334779.0,8889464.0,-76.50758,-10.04291,3971.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10086,Sierra,18.0,375432.0,8905453.0,-76.1362,-9.89981,2839.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10080,Sierra,18.0,368241.0,8910575.0,-76.20161,-9.85326,2062.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10079,Sierra,18.0,367478.0,8910105.0,-76.20858,-9.85748,2004.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10075,Sierra,18.0,356549.0,8912122.0,-76.30816,-9.83888,2744.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10071,Sierra,18.0,364522.0,8913398.0,-76.23543,-9.82761,2595.0
100109,2018.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,Sierra,18.0,360106.0,8916395.0,-76.27559,-9.80036,2957.0
100111,2018.0,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,10134,Sierra,18.0,361069.0,8889317.0,-76.26775,-10.04525,2916.0
100111,2018.0,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,10133,Sierra,18.0,363415.0,8890977.0,-76.24629,-10.03032,2570.0
100311,2018.0,10,HUÁNUCO,03,DOS DE MAYO,11,MARIAS,10182,Sierra,18.0,314138.0,8937676.0,-76.69365,-9.60613,3714.0
100313,2018.0,10,HUÁNUCO,03,DOS DE MAYO,13,PACHAS,10178,Sierra,18.0,304594.0,8926386.0,-76.78113,-9.70776,3645.0
100317,2018.0,10,HUÁNUCO,03,DOS DE MAYO,17,RIPAN,10220,Sierra,18.0,301320.0,8913842.0,-76.81158,-9.821,3698.0
100317,2018.0,10,HUÁNUCO,03,DOS DE MAYO,17,RIPAN,10223,Sierra,18.0,295663.0,8914909.0,-76.86309,-9.81108,3982.0
100317,2018.0,10,HUÁNUCO,03,DOS DE MAYO,17,RIPAN,10218,Sierra,18.0,299203.0,8917368.0,-76.8307,-9.78903,3663.0
100321,2018.0,10,HUÁNUCO,03,DOS DE MAYO,21,SHUNQUI,10215,Sierra,18.0,299618.0,8921287.0,-76.82672,-9.75362,3639.0
100401,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09635,Sierra,18.0,284437.0,8998884.0,-76.9611,-9.0514,2637.0
100401,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,Sierra,18.0,303610.0,9006669.0,-76.7864,-8.98192,3599.0
100404,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09617,Sierra,18.0,281893.0,9019234.0,-76.98324,-8.86733,4062.0
100404,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09619,Sierra,18.0,281302.0,9013424.0,-76.9889,-8.91981,3876.0
100404,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09620,Sierra,18.0,283349.0,9010782.0,-76.97042,-8.9438,3857.0
100404,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09623,Sierra,18.0,274721.0,9013900.0,-77.0487,-8.91518,3484.0
100404,2018.0,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09627,Sierra,18.0,268657.0,9010183.0,-77.10402,-8.94848,2093.0
100701,2018.0,10,HUÁNUCO,07,MARAÑON,01,HUACRACHUCO,09565,Sierra,18.0,259473.0,9050404.0,-77.18538,-8.58446,3259.0
100701,2018.0,10,HUÁNUCO,07,MARAÑON,01,HUACRACHUCO,09560,Sierra,18.0,263657.0,9053252.0,-77.14723,-8.55893,3319.0
100702,2018.0,10,HUÁNUCO,07,MARAÑON,02,CHOLON,09601,Sierra,18.0,310217.0,9031568.0,-76.72527,-8.75709,2693.0
100702,2018.0,10,HUÁNUCO,07,MARAÑON,02,CHOLON,09604,Sierra,18.0,345054.0,9039791.0,-76.40836,-8.68405,1051.0
100801,2018.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09979,Sierra,18.0,392800.0,8902681.0,-75.97788,-9.92537,2980.0
100801,2018.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09975,Sierra,18.0,396164.0,8903944.0,-75.94716,-9.91404,3368.0
100801,2018.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09984,Sierra,18.0,402838.0,8903744.0,-75.88629,-9.91601,3610.0
100801,2018.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09972,Sierra,18.0,400126.0,8904895.0,-75.911,-9.90554,3282.0
100801,2018.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09968,Sierra,18.0,391857.0,8906502.0,-75.98637,-9.89079,2425.0
100802,2018.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,Sierra,18.0,414923.0,8919239.0,-75.77573,-9.77615,2725.0
100802,2018.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09936,Sierra,18.0,400536.0,8949007.0,-75.90619,-9.50661,1161.0
100803,2018.0,10,HUÁNUCO,08,PACHITEA,03,MOLINO,09955,Sierra,18.0,381633.0,8898191.0,-76.07986,-9.96566,3383.0
100803,2018.0,10,HUÁNUCO,08,PACHITEA,03,MOLINO,09954,Sierra,18.0,382888.0,8899859.0,-76.06836,-9.95061,3451.0
100804,2018.0,10,HUÁNUCO,08,PACHITEA,04,UMARI,09921,Sierra,18.0,394391.0,8909836.0,-75.96318,-9.86071,2586.0
100902,2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09908,Selva,18.0,439874.0,8939556.0,-75.54794,-9.59285,978.0
100903,2018.0,10,HUÁNUCO,09,PUERTO INCA,03,HONORIA,09862,Selva,18.0,545697.0,9042046.0,-74.58462,-8.66602,166.0
100904,2018.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09879,Selva,18.0,525381.0,8990042.0,-74.769,-9.13656,446.0
100904,2018.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09871,Selva,18.0,497249.0,9007370.0,-75.02503,-8.9799,217.0
100905,2018.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09894,Selva,18.0,501929.0,8938247.0,-74.98242,-9.60511,229.0
110103,2018.0,11,ICA,01,ICA,03,LOS AQUIJES,12794,Costa,18.0,423429.0,8442154.0,-75.70931,-14.09045,403.0
110103,2018.0,11,ICA,01,ICA,03,LOS AQUIJES,12796,Costa,18.0,431805.0,8444395.0,-75.63167,-14.07041,602.0
110104,2018.0,11,ICA,01,ICA,04,OCUCAJE,12873,Costa,18.0,414147.0,8390986.0,-75.79692,-14.55279,654.0
110104,2018.0,11,ICA,01,ICA,04,OCUCAJE,12869,Costa,18.0,428409.0,8410582.0,-75.66402,-14.37604,309.0
110104,2018.0,11,ICA,01,ICA,04,OCUCAJE,12866,Costa,18.0,426153.0,8411570.0,-75.68491,-14.36704,314.0
110104,2018.0,11,ICA,01,ICA,04,OCUCAJE,12865,Costa,18.0,425089.0,8412608.0,-75.69476,-14.35763,319.0
110105,2018.0,11,ICA,01,ICA,05,PACHACUTEC,12840,Costa,18.0,425120.0,8433820.0,-75.69388,-14.16585,403.0
110105,2018.0,11,ICA,01,ICA,05,PACHACUTEC,12839,Costa,18.0,426773.0,8436228.0,-75.6785,-14.14412,419.0
110106,2018.0,11,ICA,01,ICA,06,PARCONA,12791,Costa,18.0,423329.0,8444416.0,-75.71018,-14.07,410.0
110107,2018.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12826,Costa,18.0,423903.0,8437113.0,-75.70506,-14.13605,400.0
110107,2018.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12821,Costa,18.0,423781.0,8438067.0,-75.70617,-14.12742,405.0
110107,2018.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12815,Costa,18.0,429389.0,8438253.0,-75.65421,-14.12589,450.0
110107,2018.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,Costa,18.0,423818.0,8440138.0,-75.70577,-14.1087,401.0
110107,2018.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12814,Costa,18.0,424706.0,8439543.0,-75.69755,-14.1141,408.0
110108,2018.0,11,ICA,01,ICA,08,SALAS,12746,Costa,18.0,418198.0,8451542.0,-75.75749,-14.00543,429.0
110108,2018.0,11,ICA,01,ICA,08,SALAS,12745,Costa,18.0,418321.0,8451796.0,-75.75635,-14.00314,429.0
110108,2018.0,11,ICA,01,ICA,08,SALAS,12740,Costa,18.0,417124.0,8454003.0,-75.76736,-13.98315,430.0
110101,2018.0,11,ICA,01,ICA,01,ICA,12789,Costa,18.0,398753.0,8433066.0,-75.93822,-14.17184,568.0
110101,2018.0,11,ICA,01,ICA,01,ICA,12790,Costa,18.0,402872.0,8420836.0,-75.90049,-14.28256,538.0
110101,2018.0,11,ICA,01,ICA,01,ICA,12783,Costa,18.0,414715.0,8445293.0,-75.78994,-14.06183,482.0
110102,2018.0,11,ICA,01,ICA,02,LA TINGUIÑA,12762,Costa,18.0,422517.0,8452758.0,-75.71746,-13.99456,431.0
110103,2018.0,11,ICA,01,ICA,03,LOS AQUIJES,12808,Costa,18.0,425243.0,8440025.0,-75.69257,-14.10976,411.0
110103,2018.0,11,ICA,01,ICA,03,LOS AQUIJES,12800,Costa,18.0,423919.0,8440986.0,-75.70481,-14.10103,407.0
110402,2018.0,11,ICA,04,PALPA,02,LLIPATA,12884,Costa,18.0,482904.0,8386500.0,-75.15873,-14.59466,465.0
110404,2018.0,11,ICA,04,PALPA,04,SANTA CRUZ,12876,Costa,18.0,475876.0,8408922.0,-75.22378,-14.39188,1259.0
110405,2018.0,11,ICA,04,PALPA,05,TIBILLO,12875,Sierra,18.0,482633.0,8435636.0,-75.16093,-14.15038,2420.0
110403,2018.0,11,ICA,04,PALPA,03,RIO GRANDE,12879,Costa,18.0,480701.0,8400891.0,-75.17908,-14.46453,614.0
110301,2018.0,11,ICA,03,NAZCA,01,NAZCA,12899,Costa,18.0,485291.0,8349109.0,-75.13678,-14.93274,366.0
110301,2018.0,11,ICA,03,NAZCA,01,NAZCA,12897,Costa,18.0,496156.0,8358024.0,-75.03573,-14.85217,453.0
110301,2018.0,11,ICA,03,NAZCA,01,NAZCA,12895,Costa,18.0,507252.0,8364113.0,-74.93261,-14.79711,725.0
110301,2018.0,11,ICA,03,NAZCA,01,NAZCA,12893,Costa,18.0,518081.0,8367404.0,-74.832,-14.7673,1454.0
110302,2018.0,11,ICA,03,NAZCA,02,CHANGUILLO,12885,Costa,18.0,458277.0,8366620.0,-75.38769,-14.77413,586.0
110303,2018.0,11,ICA,03,NAZCA,03,EL INGENIO,12890,Costa,18.0,508070.0,8380461.0,-74.92505,-14.6493,1197.0
110305,2018.0,11,ICA,03,NAZCA,05,VISTA ALEGRE,12903,Costa,18.0,521747.0,8345451.0,-74.79775,-14.96576,1244.0
110305,2018.0,11,ICA,03,NAZCA,05,VISTA ALEGRE,12902,Costa,18.0,521664.0,8351182.0,-74.79857,-14.91395,1530.0
110108,2018.0,11,ICA,01,ICA,08,SALAS,12743,Costa,18.0,418181.0,8453081.0,-75.7576,-13.99152,428.0
110108,2018.0,11,ICA,01,ICA,08,SALAS,12735,Costa,18.0,392294.0,8464958.0,-75.99682,-13.88327,302.0
