ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P410AA,P410AB,P410AE,OMICAP400A
2014.0,15,LIMA,05,CAÑETE,04,CERRO AZUL,12540,00036,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,78.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,04,CERRO AZUL,12543,00014,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,15,LIMA,05,CAÑETE,04,CERRO AZUL,12543,00043,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,20.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,07,IMPERIAL,12550,00073,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,07,IMPERIAL,12552,00017,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,35.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12559,00020,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12559,00039,3,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,36.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12559,00090,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12559,00091,5,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,8.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12560,00036,6,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12560,00090,7,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,2.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12560,00090,7,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00032,8,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00092,9,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00100,10,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00100,10,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pavos reproductores de engorde,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,11,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,11,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,15.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,11,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00106,12,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00108,19,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00128,14,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12567,00059,15,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,Red pública,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12567,00076,16,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12569,00136,18,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,10.0,Red pública,00
2014.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12586,00098,9,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12587,00006,10,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12587,00126,11,GRANJAS AVÍCOLAS,Muestral,Incompleta,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,50.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,00089,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,20.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,00107,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,10.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00105,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00111,5,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,00098,8,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,3.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,00103,9,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,00104,10,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00040,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,6.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00040,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,8.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00041,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,5.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00041,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00050,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,7.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00051,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,1.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00051,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00061,5,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,16.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00121,8,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,12.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00129,6,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00161,7,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12658,00128,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,11,TAMBO DE MORA,12676,00158,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,54.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12678,00117,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,16.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12679,00134,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,48.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12680,00036,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,13.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12680,00042,5,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,9.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12683,00012,10,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,175.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00042,7,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Cisterna,00
2014.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00058,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00043,5,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Red pública,00
2014.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00072,6,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,15.0,Pozo,00
2014.0,11,ICA,02,CHINCHA,05,EL CARMEN,12699,00077,11,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,4.0,Cisterna,00
2014.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,176.0,Pozo,00
2014.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00146,3,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,6.0,Pozo,00
2014.0,11,ICA,05,PISCO,02,HUANCANO,12716,00012,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,15.0,Pozo,00
2014.0,11,ICA,05,PISCO,03,HUMAY,12723,00144,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,11,ICA,05,PISCO,06,SAN ANDRES,12731,00071,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,5.0,Pozo,00
2014.0,11,ICA,05,PISCO,05,PARACAS,12733,00117,8,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Pozo,00
2014.0,11,ICA,05,PISCO,05,PARACAS,12734,00007,6,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,7,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,9.0,Pozo,00
2014.0,11,ICA,01,ICA,08,SALAS,12736,00086,17,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Pozo,00
2014.0,11,ICA,01,ICA,08,SALAS,12747,00073,42,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,Red pública,00
2014.0,11,ICA,01,ICA,10,SAN JUAN BAUTISTA,12775,00088,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Pozo,00
2014.0,11,ICA,01,ICA,01,ICA,12783,00081,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,4.0,Pozo,00
2014.0,11,ICA,01,ICA,01,ICA,12783,00081,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de reproductores padre de engorde,4.0,Pozo,00
2014.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12811,00052,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,11,ICA,01,ICA,04,OCUCAJE,12867,00061,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,7.0,Red pública,00
2014.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,13024,00179,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Pozo,00
2014.0,09,HUANCAVELICA,01,HUANCAVELICA,18,ASCENSION,13415,00099,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,7.0,Río/riachuelo,00
2014.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00023,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00076,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00099,2,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,3.0,Red pública,00
2014.0,05,AYACUCHO,01,HUAMANGA,01,AYACUCHO,13902,00093,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Red pública,00
2014.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00058,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,05,AYACUCHO,01,HUAMANGA,05,CHIARA,14024,00127,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,6.0,manantial,00
2014.0,05,AYACUCHO,06,LUCANAS,05,CHAVIÑA,14422,00111,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,05,AYACUCHO,07,PARINACOCHAS,06,PUYUSCA,14487,00001,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15016,00061,1,EMPRESAS,Muestral,Completa,SIERRA,,5.7039711,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,26.0,manantial,00
2014.0,08,CUSCO,09,LA CONVENCIÓN,06,QUELLOUNO,15429,00066,2,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pavos reproductores de engorde,3.0,Red pública,00
2014.0,08,CUSCO,09,LA CONVENCIÓN,01,SANTA ANA,15477,00065,3,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,4.0,manantial,00
2014.0,08,CUSCO,09,LA CONVENCIÓN,01,SANTA ANA,15477,00091,4,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Río/riachuelo,00
2014.0,08,CUSCO,03,ANTA,06,LIMATAMBO,15555,00149,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Cisterna,00
