ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1228_N,P1228_NOM,P1228_TIPO,P1229,OMICAP1200_EQUIPO
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00010,2,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00010,2,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00016,3,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00016,3,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00034,4,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESGRANADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00037,5,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00037,5,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00042,6,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESGRANADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00073,10,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00073,10,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00096,12,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,EQUIPO DE BOMBEO,Equipo,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00105,13,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00105,13,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,15,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,15,Completa,Costa,Costa Norte,8.466666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00158,10,Completa,Costa,Costa Norte,14.399999999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00203,14,Completa,Costa,Costa Norte,14.399999999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00205,15,Completa,Costa,Costa Norte,14.399999999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00003,1,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00003,1,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00003,1,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00015,2,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00015,2,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00015,2,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00015,2,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00029,5,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00029,5,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00029,5,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00029,5,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,6,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,6,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,6,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,6,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00036,7,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00036,7,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00036,7,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00051,8,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00051,8,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00053,9,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00053,9,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00053,9,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00053,9,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00056,10,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00056,10,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00056,10,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00056,10,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00059,11,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00059,11,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00059,11,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00059,11,Completa,Costa,Costa Norte,7.923076923076923,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00014,2,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00014,2,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00052,3,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00090,10,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,Completa,Costa,Costa Norte,12.666666666666668,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00023,2,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00023,2,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00023,2,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00023,2,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00035,3,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00035,3,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00035,3,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00035,3,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00039,4,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00039,4,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00039,4,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00045,5,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00045,5,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00049,6,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00049,6,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00049,6,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00049,6,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00065,7,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00065,7,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00075,8,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00075,8,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00075,8,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00075,8,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada de la Dirección Regional de Agricultura?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00093,10,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00093,10,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00093,10,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00093,10,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00094,11,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00094,11,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00094,11,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00094,11,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00097,13,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00097,13,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00097,13,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00097,13,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00098,14,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00118,15,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00118,15,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00118,15,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,GRADA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00009,00118,15,Completa,Costa,Costa Norte,10.333333333333332,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,4.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00003,1,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00006,2,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,3.0,COSECHADORA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00006,2,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00006,2,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,FANGUEADORA,Equipo,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00009,3,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,TRACTOR AGRICOLA,Maquinaria,Alquilada?,
2022.0,24,TUMBES,01,TUMBES,02,CORRALES,00010,00010,4,Completa,Costa,Costa Norte,6.666666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,COSECHADORA,Maquinaria,Alquilada?,
